date,vertical,year,month,sumOfLeads
2019-11-29,Auto,2019,11,281227.21079791
2019-11-29,Generalist,2019,11,266137.55704706
2019-11-29,Jobs,2019,11,48970.001840928
2019-11-29,Property,2019,11,228490.632404878
2019-11-29,Services,2019,11,15838.909087584
2019-11-30,Auto,2019,11,274623.797343264
2019-11-30,Generalist,2019,11,267791.071537386
2019-11-30,Jobs,2019,11,35963.263656888
2019-11-30,Property,2019,11,204619.825397506
2019-11-30,Services,2019,11,15340.139446864
2019-12-01,Auto,2019,12,273214.417903032
2019-12-01,Generalist,2019,12,275263.93745132
2019-12-01,Jobs,2019,12,36734.849820348
2019-12-01,Property,2019,12,212587.662848652
2019-12-01,Services,2019,12,12144.291373316
2019-12-02,Auto,2019,12,312191.52892795
2019-12-02,Generalist,2019,12,278089.190817908
2019-12-02,Jobs,2019,12,67855.491746568
2019-12-02,Property,2019,12,278047.797664754
2019-12-02,Services,2019,12,15561.255743768
2019-12-03,Auto,2019,12,303942.17982649
2019-12-03,Generalist,2019,12,279327.992867
2019-12-03,Jobs,2019,12,66701.786721204
2019-12-03,Property,2019,12,277052.995892222
2019-12-03,Services,2019,12,15621.836085822
2019-12-04,Auto,2019,12,312940.237402236
2019-12-04,Generalist,2019,12,283872.404295678
2019-12-04,Jobs,2019,12,63387.640438152
2019-12-04,Property,2019,12,273163.325120348
2019-12-04,Services,2019,12,16780.062781224
2019-12-05,Auto,2019,12,301667.678273684
2019-12-05,Generalist,2019,12,282811.641203324
2019-12-05,Jobs,2019,12,60205.766068836
2019-12-05,Property,2019,12,263838.253750288
2019-12-05,Services,2019,12,16054.797887334
2019-12-06,Auto,2019,12,287341.474705656
2019-12-06,Generalist,2019,12,271300.355966112
2019-12-06,Jobs,2019,12,52629.524787624
2019-12-06,Property,2019,12,232786.536387988
2019-12-06,Services,2019,12,16397.36240655
2019-12-07,Auto,2019,12,268426.898888532
2019-12-07,Generalist,2019,12,267255.294206046
2019-12-07,Jobs,2019,12,37234.543716684
2019-12-07,Property,2019,12,197807.72457136
2019-12-07,Services,2019,12,14647.537469044
2019-12-08,Auto,2019,12,272931.494283194
2019-12-08,Generalist,2019,12,263044.05318315
2019-12-08,Jobs,2019,12,34963.875864216
2019-12-08,Property,2019,12,216678.430147968
2019-12-08,Services,2019,12,12223.088819232
2019-12-09,Auto,2019,12,306240.018448458
2019-12-09,Generalist,2019,12,277237.850962504
2019-12-09,Jobs,2019,12,65948.571656874
2019-12-09,Property,2019,12,281105.548108448
2019-12-09,Services,2019,12,14862.497915318
2019-12-10,Auto,2019,12,300370.905320534
2019-12-10,Generalist,2019,12,276893.361507264
2019-12-10,Jobs,2019,12,64262.10475674
2019-12-10,Property,2019,12,268324.236109942
2019-12-10,Services,2019,12,16038.3314904
2019-12-11,Auto,2019,12,306066.18693801
2019-12-11,Generalist,2019,12,276317.821621826
2019-12-11,Jobs,2019,12,59224.749375294
2019-12-11,Property,2019,12,261557.478608346
2019-12-11,Services,2019,12,14965.886130782
2019-12-12,Auto,2019,12,289229.59891611
2019-12-12,Generalist,2019,12,257758.27462848
2019-12-12,Jobs,2019,12,57211.276910646
2019-12-12,Property,2019,12,251616.294779876
2019-12-12,Services,2019,12,15789.642363434
2019-12-13,Auto,2019,12,286033.290170358
2019-12-13,Generalist,2019,12,253235.596292756
2019-12-13,Jobs,2019,12,50711.582038452
2019-12-13,Property,2019,12,235936.488985432
2019-12-13,Services,2019,12,15495.405302342
2019-12-14,Auto,2019,12,263234.105887394
2019-12-14,Generalist,2019,12,247884.089843174
2019-12-14,Jobs,2019,12,33545.62701138
2019-12-14,Property,2019,12,203355.981627262
2019-12-14,Services,2019,12,14217.23557711
2019-12-15,Auto,2019,12,282460.038757076
2019-12-15,Generalist,2019,12,275004.377404552
2019-12-15,Jobs,2019,12,35724.439368198
2019-12-15,Property,2019,12,217382.44960565
2019-12-15,Services,2019,12,12341.736868398
2019-12-16,Auto,2019,12,301985.021580516
2019-12-16,Generalist,2019,12,279082.200148446
2019-12-16,Jobs,2019,12,65140.243295154
2019-12-16,Property,2019,12,278372.765906012
2019-12-16,Services,2019,12,15456.665869258
2019-12-17,Auto,2019,12,303581.981395028
2019-12-17,Generalist,2019,12,277991.60993893
2019-12-17,Jobs,2019,12,65077.781558112
2019-12-17,Property,2019,12,274355.235792024
2019-12-17,Services,2019,12,15309.09793665
2019-12-18,Auto,2019,12,298972.833292266
2019-12-18,Generalist,2019,12,279198.474430062
2019-12-18,Jobs,2019,12,58842.63051339
2019-12-18,Property,2019,12,270061.800252346
2019-12-18,Services,2019,12,16113.485956392
2019-12-19,Auto,2019,12,297233.93604326
2019-12-19,Generalist,2019,12,282323.241886098
2019-12-19,Jobs,2019,12,56924.687764218
2019-12-19,Property,2019,12,255164.228014546
2019-12-19,Services,2019,12,14840.365543062
2019-12-20,Auto,2019,12,283014.47371442
2019-12-20,Generalist,2019,12,278313.180240464
2019-12-20,Jobs,2019,12,50744.650016886
2019-12-20,Property,2019,12,230106.542710586
2019-12-20,Services,2019,12,16506.673276958
2019-12-21,Auto,2019,12,274672.739232554
2019-12-21,Generalist,2019,12,276774.942308694
2019-12-21,Jobs,2019,12,34941.83054526
2019-12-21,Property,2019,12,201803.783723388
2019-12-21,Services,2019,12,14822.14897361
2019-12-22,Auto,2019,12,268785.966961384
2019-12-22,Generalist,2019,12,265392.25351076
2019-12-22,Jobs,2019,12,33879.981015546
2019-12-22,Property,2019,12,205350.790399424
2019-12-22,Services,2019,12,12475.982355722
2019-12-23,Auto,2019,12,308682.026966884
2019-12-23,Generalist,2019,12,275648.490600064
2019-12-23,Jobs,2019,12,61003.071771078
2019-12-23,Property,2019,12,261131.266014466
2019-12-23,Services,2019,12,16159.887887482
2019-12-24,Auto,2019,12,295214.441687594
2019-12-24,Generalist,2019,12,252129.117148634
2019-12-24,Jobs,2019,12,53680.35165786
2019-12-24,Property,2019,12,242661.772487502
2019-12-24,Services,2019,12,15143.359695702
2019-12-25,Auto,2019,12,279710.235274422
2019-12-25,Generalist,2019,12,248219.402644846
2019-12-25,Jobs,2019,12,34901.414127174
2019-12-25,Property,2019,12,209443.324588518
2019-12-25,Services,2019,12,11136.48632488
2019-12-26,Auto,2019,12,291486.523727378
2019-12-26,Generalist,2019,12,238686.3194372
2019-12-26,Jobs,2019,12,54451.93782132
2019-12-26,Property,2019,12,258567.489442804
2019-12-26,Services,2019,12,14824.313907658
2019-12-27,Auto,2019,12,286337.487354258
2019-12-27,Generalist,2019,12,249695.740962386
2019-12-27,Jobs,2019,12,48507.050142852
2019-12-27,Property,2019,12,243902.602672344
2019-12-27,Services,2019,12,13594.766180378
2019-12-28,Auto,2019,12,287036.855887654
2019-12-28,Generalist,2019,12,236475.614362896
2019-12-28,Jobs,2019,12,38689.53476778
2019-12-28,Property,2019,12,210755.094489954
2019-12-28,Services,2019,12,11535.901453416
2019-12-29,Auto,2019,12,275557.919930792
2019-12-29,Generalist,2019,12,250713.226353234
2019-12-29,Jobs,2019,12,35786.90110524
2019-12-29,Property,2019,12,223986.616269312
2019-12-29,Services,2019,12,9363.592512622
2019-12-30,Auto,2019,12,296091.319065132
2019-12-30,Generalist,2019,12,248330.435357138
2019-12-30,Jobs,2019,12,59992.661318928
2019-12-30,Property,2019,12,270722.316410528
2019-12-30,Services,2019,12,12448.630897832
2019-12-31,Auto,2019,12,256920.832732712
2019-12-31,Generalist,2019,12,228782.367500406
2019-12-31,Jobs,2019,12,50840.179732362
2019-12-31,Property,2019,12,219144.67483124
2019-12-31,Services,2019,12,10497.759929278
2020-01-01,Auto,2020,1,267747.31901248
2020-01-01,Generalist,2020,1,230824.442298684
2020-01-01,Jobs,2020,1,43991.433976698
2020-01-01,Property,2020,1,217634.506064214
2020-01-01,Services,2020,1,9571.982220786
2020-01-02,Auto,2020,1,307032.557562506
2020-01-02,Generalist,2020,1,241374.256921652
2020-01-02,Jobs,2020,1,76974.9053547
2020-01-02,Property,2020,1,286140.995700286
2020-01-02,Services,2020,1,11583.306831574
2020-01-03,Auto,2020,1,310653.934332822
2020-01-03,Generalist,2020,1,246716.823000128
2020-01-03,Jobs,2020,1,67936.32458274
2020-01-03,Property,2020,1,267561.368725112
2020-01-03,Services,2020,1,12312.559460354
2020-01-04,Auto,2020,1,312261.320272314
2020-01-04,Generalist,2020,1,252761.020486372
2020-01-04,Jobs,2020,1,47188.005225318
2020-01-04,Property,2020,1,247268.962614678
2020-01-04,Services,2020,1,10465.998526796
2020-01-05,Auto,2020,1,310797.7127076
2020-01-05,Generalist,2020,1,252110.00850657
2020-01-05,Jobs,2020,1,47478.268591572
2020-01-05,Property,2020,1,256037.085124354
2020-01-05,Services,2020,1,10130.882821152
2020-01-06,Auto,2020,1,331022.435081178
2020-01-06,Generalist,2020,1,248194.79484062
2020-01-06,Jobs,2020,1,83742.818274192
2020-01-06,Property,2020,1,292130.592232508
2020-01-06,Services,2020,1,13083.729963352
2020-01-07,Auto,2020,1,320714.599249886
2020-01-07,Generalist,2020,1,243330.64140309
2020-01-07,Jobs,2020,1,75810.177669858
2020-01-07,Property,2020,1,292074.198976024
2020-01-07,Services,2020,1,12560.768334204
2020-01-08,Auto,2020,1,325319.90666582
2020-01-08,Generalist,2020,1,248923.02179102
2020-01-08,Jobs,2020,1,72268.229757594
2020-01-08,Property,2020,1,274985.184669086
2020-01-08,Services,2020,1,11520.730412996
2020-01-09,Auto,2020,1,313053.941798276
2020-01-09,Generalist,2020,1,257875.44742715
2020-01-09,Jobs,2020,1,67921.627703436
2020-01-09,Property,2020,1,265607.354811934
2020-01-09,Services,2020,1,12021.414815534
2020-01-10,Auto,2020,1,295052.52240658
2020-01-10,Generalist,2020,1,238543.047571132
2020-01-10,Jobs,2020,1,56674.84081605
2020-01-10,Property,2020,1,244400.657618572
2020-01-10,Services,2020,1,12078.891476226
2020-01-11,Auto,2020,1,295135.609481232
2020-01-11,Generalist,2020,1,237786.281278244
2020-01-11,Jobs,2020,1,38674.837888476
2020-01-11,Property,2020,1,215836.733493096
2020-01-11,Services,2020,1,11976.570600032
2020-01-12,Auto,2020,1,313742.714977038
2020-01-12,Generalist,2020,1,248120.264053566
2020-01-12,Jobs,2020,1,42720.153916902
2020-01-12,Property,2020,1,229040.364798548
2020-01-12,Services,2020,1,10760.299208678
2020-01-13,Auto,2020,1,314521.962233126
2020-01-13,Generalist,2020,1,245069.4181541
2020-01-13,Jobs,2020,1,71680.354585434
2020-01-13,Property,2020,1,286135.236151756
2020-01-13,Services,2020,1,14627.21820709
2020-01-14,Auto,2020,1,301326.680712696
2020-01-14,Generalist,2020,1,237844.978888416
2020-01-14,Jobs,2020,1,65893.458359484
2020-01-14,Property,2020,1,276797.513846214
2020-01-14,Services,2020,1,12161.834449268
2020-01-15,Auto,2020,1,298667.655316338
2020-01-15,Generalist,2020,1,242565.616225302
2020-01-15,Jobs,2020,1,59588.497138068
2020-01-15,Property,2020,1,247741.804146068
2020-01-15,Services,2020,1,11656.376958452
2020-01-16,Auto,2020,1,300091.671518198
2020-01-16,Generalist,2020,1,238004.680651832
2020-01-16,Jobs,2020,1,62649.122253126
2020-01-16,Property,2020,1,254521.2133315
2020-01-16,Services,2020,1,11874.604176196
2020-01-17,Auto,2020,1,287059.669504078
2020-01-17,Generalist,2020,1,240730.550736266
2020-01-17,Jobs,2020,1,53834.668890552
2020-01-17,Property,2020,1,224893.198477972
2020-01-17,Services,2020,1,13192.67959004
2020-01-18,Auto,2020,1,294283.845104998
2020-01-18,Generalist,2020,1,239826.645831572
2020-01-18,Jobs,2020,1,36650.34276435
2020-01-18,Property,2020,1,206213.707241594
2020-01-18,Services,2020,1,9699.262389862
2020-01-19,Auto,2020,1,291566.12359592
2020-01-19,Generalist,2020,1,252988.118537842
2020-01-19,Jobs,2020,1,37605.63991911
2020-01-19,Property,2020,1,219680.237385542
2020-01-19,Services,2020,1,10532.442097886
2020-01-20,Auto,2020,1,302895.211033672
2020-01-20,Generalist,2020,1,250347.35584357
2020-01-20,Jobs,2020,1,67039.814945196
2020-01-20,Property,2020,1,253485.008518082
2020-01-20,Services,2020,1,14153.835663218
2020-01-21,Auto,2020,1,296052.888132718
2020-01-21,Generalist,2020,1,252371.303138588
2020-01-21,Jobs,2020,1,60462.961456656
2020-01-21,Property,2020,1,253975.002156062
2020-01-21,Services,2020,1,13306.00924935
2020-01-22,Auto,2020,1,289363.088975918
2020-01-22,Generalist,2020,1,259696.907840688
2020-01-22,Jobs,2020,1,55010.419234872
2020-01-22,Property,2020,1,229095.679390966
2020-01-22,Services,2020,1,13867.401893354
2020-01-23,Auto,2020,1,273850.991382486
2020-01-23,Generalist,2020,1,267731.392244162
2020-01-23,Jobs,2020,1,46938.15827715
2020-01-23,Property,2020,1,201619.914226366
2020-01-23,Services,2020,1,14715.335488962
2020-01-24,Auto,2020,1,243320.43274149
2020-01-24,Generalist,2020,1,255275.652936102
2020-01-24,Jobs,2020,1,33453.77151573
2020-01-24,Property,2020,1,163273.858380034
2020-01-24,Services,2020,1,17044.649420596
2020-01-25,Auto,2020,1,213948.97005862
2020-01-25,Generalist,2020,1,228539.29666958
2020-01-25,Jobs,2020,1,23331.2958951
2020-01-25,Property,2020,1,133569.81604987
2020-01-25,Services,2020,1,18397.596617264
2020-01-26,Auto,2020,1,232312.58007501
2020-01-26,Generalist,2020,1,238889.633063106
2020-01-26,Jobs,2020,1,23283.531037362
2020-01-26,Property,2020,1,150589.468427762
2020-01-26,Services,2020,1,10942.591397246
2020-01-27,Auto,2020,1,264876.265017218
2020-01-27,Generalist,2020,1,256325.226772094
2020-01-27,Jobs,2020,1,33372.938679558
2020-01-27,Property,2020,1,198625.96327255
2020-01-27,Services,2020,1,9038.485308654
2020-01-28,Auto,2020,1,258006.124742862
2020-01-28,Generalist,2020,1,233652.75114113
2020-01-28,Jobs,2020,1,50013.480271512
2020-01-28,Property,2020,1,225045.444873838
2020-01-28,Services,2020,1,9849.104585422
2020-01-29,Auto,2020,1,327182.380023522
2020-01-29,Generalist,2020,1,281050.159852072
2020-01-29,Jobs,2020,1,61102.27570638
2020-01-29,Property,2020,1,263495.943332798
2020-01-29,Services,2020,1,11494.019224104
2020-01-30,Auto,2020,1,312672.387649578
2020-01-30,Generalist,2020,1,275681.70425142
2020-01-30,Jobs,2020,1,63501.541252758
2020-01-30,Property,2020,1,258059.970188434
2020-01-30,Services,2020,1,11662.926361132
2020-01-31,Auto,2020,1,297763.834363344
2020-01-31,Generalist,2020,1,259670.917984732
2020-01-31,Jobs,2020,1,54786.291825486
2020-01-31,Property,2020,1,243649.788661166
2020-01-31,Services,2020,1,10324.547530524
2020-02-01,Auto,2020,2,298275.566057204
2020-02-01,Generalist,2020,2,264286.859775848
2020-02-01,Jobs,2020,2,38645.444129868
2020-02-01,Property,2020,2,223685.972530436
2020-02-01,Services,2020,2,9425.87086912
2020-02-02,Auto,2020,2,284660.218170232
2020-02-02,Generalist,2020,2,254517.643852046
2020-02-02,Jobs,2020,2,37561.549281198
2020-02-02,Property,2020,2,232502.68249637
2020-02-02,Services,2020,2,8486.12001795
2020-02-03,Auto,2020,2,320980.512940938
2020-02-03,Generalist,2020,2,260817.405579582
2020-02-03,Jobs,2020,2,75303.13533387
2020-02-03,Property,2020,2,285830.65228407
2020-02-03,Services,2020,2,11217.472455884
2020-02-04,Auto,2020,2,306847.676055072
2020-02-04,Generalist,2020,2,266516.102908432
2020-02-04,Jobs,2020,2,72466.637628198
2020-02-04,Property,2020,2,283483.895846042
2020-02-04,Services,2020,2,11848.249781526
2020-02-05,Auto,2020,2,321186.224286854
2020-02-05,Generalist,2020,2,258979.2605192
2020-02-05,Jobs,2020,2,71011.646577102
2020-02-05,Property,2020,2,277892.751482358
2020-02-05,Services,2020,2,10783.979091594
2020-02-06,Auto,2020,2,311654.384066706
2020-02-06,Generalist,2020,2,247722.274782092
2020-02-06,Jobs,2020,2,61466.023469154
2020-02-06,Property,2020,2,269420.828567474
2020-02-06,Services,2020,2,9888.668175164
2020-02-07,Auto,2020,2,299093.83423469
2020-02-07,Generalist,2020,2,257259.68422244
2020-02-07,Jobs,2020,2,49436.62775883
2020-02-07,Property,2020,2,239314.223898776
2020-02-07,Services,2020,2,9771.199943622
2020-02-08,Auto,2020,2,287760.1075337
2020-02-08,Generalist,2020,2,252401.53324816
2020-02-08,Jobs,2020,2,32616.049395402
2020-02-08,Property,2020,2,206665.00565249
2020-02-08,Services,2020,2,8284.375356302
2020-02-09,Auto,2020,2,290095.962146278
2020-02-09,Generalist,2020,2,246091.145633306
2020-02-09,Jobs,2020,2,35357.017385598
2020-02-09,Property,2020,2,219282.737430584
2020-02-09,Services,2020,2,8143.582868094
2020-02-10,Auto,2020,2,302495.737821128
2020-02-10,Generalist,2020,2,240851.147294356
2020-02-10,Jobs,2020,2,66191.07016539
2020-02-10,Property,2020,2,277603.815926632
2020-02-10,Services,2020,2,9775.641521874
2020-02-11,Auto,2020,2,293077.166094332
2020-02-11,Generalist,2020,2,242246.752111132
2020-02-11,Jobs,2020,2,70835.284025454
2020-02-11,Property,2020,2,281110.921286114
2020-02-11,Services,2020,2,10050.270552152
2020-02-12,Auto,2020,2,292415.66302802
2020-02-12,Generalist,2020,2,244595.585469758
2020-02-12,Jobs,2020,2,68718.933405678
2020-02-12,Property,2020,2,276201.511936312
2020-02-12,Services,2020,2,10615.183229556
2020-02-13,Auto,2020,2,278440.767101294
2020-02-13,Generalist,2020,2,242389.500302822
2020-02-13,Jobs,2020,2,63417.03419676
2020-02-13,Property,2020,2,265604.128868278
2020-02-13,Services,2020,2,10397.26501193
2020-02-14,Auto,2020,2,262445.789763986
2020-02-14,Generalist,2020,2,224578.551770862
2020-02-14,Jobs,2020,2,50579.310124716
2020-02-14,Property,2020,2,229689.698341482
2020-02-14,Services,2020,2,9357.002792688
2020-02-15,Auto,2020,2,259843.99228669
2020-02-15,Generalist,2020,2,218343.442971616
2020-02-15,Jobs,2020,2,36257.201242968
2020-02-15,Property,2020,2,207597.523089798
2020-02-15,Services,2020,2,8079.705138852
2020-02-16,Auto,2020,2,260543.017993588
2020-02-16,Generalist,2020,2,232998.338472536
2020-02-16,Jobs,2020,2,38024.500979274
2020-02-16,Property,2020,2,227198.327671258
2020-02-16,Services,2020,2,8226.738508326
2020-02-17,Auto,2020,2,298775.024781676
2020-02-17,Generalist,2020,2,241552.559816364
2020-02-17,Jobs,2020,2,71210.054447706
2020-02-17,Property,2020,2,308737.108902944
2020-02-17,Services,2020,2,11362.981229038
2020-02-18,Auto,2020,2,291962.086155826
2020-02-18,Generalist,2020,2,234932.689923692
2020-02-18,Jobs,2020,2,68399.276280816
2020-02-18,Property,2020,2,295442.066898572
2020-02-18,Services,2020,2,11133.343622854
2020-02-19,Auto,2020,2,286897.460279458
2020-02-19,Generalist,2020,2,232323.499533532
2020-02-19,Jobs,2020,2,62693.212891038
2020-02-19,Property,2020,2,284046.779058992
2020-02-19,Services,2020,2,11439.395720342
2020-02-20,Auto,2020,2,273557.008943568
2020-02-20,Generalist,2020,2,217466.020686266
2020-02-20,Jobs,2020,2,56898.968225436
2020-02-20,Property,2020,2,265768.396977698
2020-02-20,Services,2020,2,11004.44507674
2020-02-21,Auto,2020,2,270617.488142024
2020-02-21,Generalist,2020,2,225227.325066184
2020-02-21,Jobs,2020,2,47283.534940794
2020-02-21,Property,2020,2,241604.494624946
2020-02-21,Services,2020,2,10090.310667822
2020-02-22,Auto,2020,2,264453.21630252
2020-02-22,Generalist,2020,2,224880.860157808
2020-02-22,Jobs,2020,2,34089.411545628
2020-02-22,Property,2020,2,212445.805927014
2020-02-22,Services,2020,2,9080.927842348
2020-02-23,Auto,2020,2,255986.749309236
2020-02-23,Generalist,2020,2,230877.351605866
2020-02-23,Jobs,2020,2,35265.161889948
2020-02-23,Property,2020,2,221209.344657786
2020-02-23,Services,2020,2,8417.41550903
2020-02-24,Auto,2020,2,262618.936587958
2020-02-24,Generalist,2020,2,233354.474521824
2020-02-24,Jobs,2020,2,64331.914933434
2020-02-24,Property,2020,2,267763.517107408
2020-02-24,Services,2020,2,9885.9315901
2020-02-25,Auto,2020,2,273043.852471612
2020-02-25,Generalist,2020,2,239557.522280238
2020-02-25,Jobs,2020,2,63718.320222492
2020-02-25,Property,2020,2,273732.975773914
2020-02-25,Services,2020,2,10255.61325511
2020-02-26,Auto,2020,2,283932.626397708
2020-02-26,Generalist,2020,2,246160.226603674
2020-02-26,Jobs,2020,2,64629.52673934
2020-02-26,Property,2020,2,271246.39734856
2020-02-26,Services,2020,2,11904.219714034
